views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,year,month,day,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
9931,1914,343,31072.233748221523,10.483938655319294,348924,237.0274219245214,2024,10,15,0,0,1,0,0,0,0,0,0,0,0,0,0
10012,1562,455,38238.72770816399,13.583402586727518,807514,267.1111906788526,2024,9,27,1,0,0,0,0,1,0,0,0,0,0,1,0
9920,481,281,17754.476389124233,17.642199655102775,579333,148.48797368843637,2025,1,24,0,0,0,1,0,0,0,0,0,1,0,0,0
9999,621,257,26017.05793027199,26.37873022340373,306076,189.8475630817055,2024,11,5,0,0,0,0,1,0,1,0,0,0,0,1,0
9875,1232,291,40206.08204283658,6.372706511267939,947535,267.18197700636,2024,8,27,0,0,0,1,0,0,1,0,1,0,0,0,0
10043,1003,489,28128.244008406728,29.88733416878562,771523,210.5831167729006,2024,9,8,0,0,1,0,0,0,0,1,0,0,1,0,0
9954,641,369,19496.396582017547,10.686918179674665,76390,161.1399353194904,2024,9,13,0,0,0,1,0,1,0,0,0,0,0,0,0
9966,1717,0,16105.23717935283,17.129412086539475,759294,161.26770507851248,2025,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,1309,498,31687.31565241188,15.096668519899264,787263,233.06307461190443,2024,7,8,0,0,0,0,1,0,0,0,0,1,0,0,0
10085,308,313,29061.52368733666,4.20550798291651,725390,200.231749779002,2025,1,13,1,0,0,0,0,0,0,0,0,1,0,0,0
10104,975,170,38026.30916410931,12.897094414081591,909668,251.60172083419303,2024,7,11,0,0,0,0,1,0,1,0,0,0,0,1,0
9833,0,307,54230.89443875416,11.437459300056934,143270,324.5243174928121,2025,3,20,0,0,0,0,0,0,0,0,0,0,1,0,0
10064,1828,85,29876.521994489496,12.113418834456464,193024,226.1707292838885,2025,4,4,1,0,0,0,0,1,0,0,0,1,0,0,0
9851,265,340,18580.46540995612,21.691737949642164,910740,149.32419696904583,2024,8,29,0,0,0,1,0,0,0,0,0,0,0,0,1
9951,1096,492,49952.39799017424,18.96359403931315,791710,314.64449905013464,2025,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0
9887,992,222,53244.61525578556,20.331274030476287,204625,323.4042399016933,2025,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9933,1191,0,28095.03895540635,16.782191548195396,1767,211.50341295270297,2025,5,21,0,0,1,0,0,0,1,0,0,0,0,0,0
10202,1198,68,36693.4045548702,13.252961248801698,852533,247.90798264100104,2024,8,5,0,1,0,0,0,0,1,0,0,1,0,0,0
10073,1590,369,27286.122868252987,22.71512414496848,267933,214.7957119225004,2024,7,19,0,0,0,0,0,0,0,1,0,0,1,0,0
10024,1220,488,43311.786415833936,26.045609222872304,869901,285.7799398171345,2024,8,24,1,0,0,0,0,0,0,0,0,0,1,0,0
9818,1851,268,53969.28720501069,8.911310779541514,650980,342.0157683671061,2024,11,16,1,0,0,0,0,1,0,0,0,0,0,0,1
10157,962,324,47213.60219186358,13.280948205659769,319993,297.61510911261246,2025,1,9,0,0,0,1,0,1,0,0,1,0,0,0,0
10026,1139,0,56943.7092161265,3.1400738885838817,273240,346.31170422194094,2025,5,28,0,0,0,1,0,0,0,1,1,0,0,0,0
9942,709,384,0.0,12.511556165970404,673500,265.67423007115235,2024,9,18,0,0,0,0,1,0,0,0,0,1,0,0,0
10122,349,456,24703.979475672368,5.4864638977622775,436602,183.04320948305437,2025,3,29,0,0,0,0,0,0,0,0,1,0,0,0,0
10063,1783,476,50759.07745285588,15.825577429381823,326114,330.56389556554404,2025,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10053,0,75,51359.07482743327,24.976798769411094,462418,316.53127012384226,2025,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0
9885,894,49,37682.96745838416,11.561479201811292,364263,245.370102876284,2024,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9930,204,223,23315.75814887444,25.82900251605918,886593,169.00117587952693,2024,11,14,1,0,0,0,0,0,1,0,0,0,1,0,0
10061,1691,463,19060.65751780023,9.153568468338053,771380,179.30547103015422,2024,7,4,0,1,0,0,0,0,1,0,0,0,1,0,0
9771,240,419,56428.79783260254,26.783360506065165,379669,328.2727961560697,2025,1,4,0,0,0,0,1,1,0,0,0,0,1,0,0
9971,1317,405,15448.050212034292,28.318047547221106,9007,154.37983342955016,2024,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9958,942,0,45286.10222255439,27.49367136951346,388608,288.21284231924994,2024,9,7,1,0,0,0,0,1,0,0,0,0,0,0,0
10068,1697,217,51731.80749462434,28.36085936141944,666008,329.2462814782075,2024,8,21,0,1,0,0,0,1,0,0,0,0,0,1,0
10018,1718,127,55030.4920495277,27.081624363213265,531469,343.3516005472509,2025,4,14,0,0,0,0,0,1,0,0,0,0,0,1,0
9872,463,220,59129.66857355693,26.966249730993187,205781,341.9448937801089,2025,2,9,0,0,1,0,0,1,0,0,0,0,1,0,0
10140,1750,250,37888.97708647538,21.026918028927764,269229,265.837024212723,2024,8,29,1,0,0,0,0,0,0,1,0,1,0,0,0
9808,1484,362,37206.8291173606,13.13053529957895,376315,258.2443105355364,2025,3,10,0,0,1,0,0,1,0,0,0,1,0,0,0
9868,310,489,52228.90391043516,29.296958326004493,331205,311.3838838556509,2024,8,18,0,0,0,0,0,0,1,0,1,0,0,0,0
9946,1819,0,47221.94527991432,9.465881561546022,643336,314.15489871667404,2025,4,28,0,0,0,0,0,0,0,1,0,0,1,0,0
9920,481,281,17754.476389124233,17.642199655102775,579333,148.48797368843637,2025,1,24,0,0,0,1,0,0,0,0,0,1,0,0,0
10107,1883,123,44325.57322849295,13.157253043024111,410365,296.1137675208111,2024,6,12,0,1,0,0,0,0,1,0,0,1,0,0,0
9938,1838,285,25866.816221357,13.07629722259438,229714,210.2196628129909,2025,6,7,1,0,0,0,0,1,0,0,0,0,0,0,1
9820,987,303,57826.6621150926,19.681085986511555,121978,345.9636057450333,2025,1,22,0,1,0,0,0,0,0,1,0,1,0,0,0
9860,1102,187,15475.20940902879,15.781998202835112,823065,146.48739926435422,2024,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9900,541,360,23334.93936791848,23.128406358319182,631458,177.08209961651056,2025,5,30,0,0,0,1,0,0,1,0,0,0,1,0,0
10002,226,233,49741.66143422871,16.90671882824336,616817,294.51218334529926,2024,12,21,0,0,0,1,0,0,0,0,0,0,0,1,0
10140,230,229,27831.36819704277,22.990172727053533,756090,191.93435837431605,2024,7,29,0,0,0,0,0,0,0,0,0,0,0,0,1
10058,779,114,47179.70015044302,5.893937720487564,141964,290.18481836829864,2024,12,31,0,1,0,0,0,0,0,1,0,0,0,1,0
10190,1244,271,26472.743263422824,29.482258452243144,323051,203.93943632155472,2024,8,22,0,0,1,0,0,0,1,0,0,0,0,0,0
9978,1703,232,18187.82680972981,2.385999904738488,824804,170.9939867418102,2024,6,9,0,0,0,1,0,1,0,0,1,0,0,0,0
10224,254,328,21954.478501788843,27.254467671257736,863085,166.7792695694545,2025,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9997,1162,245,51563.58977991688,13.266408187423952,61760,319.36928754343774,2024,11,5,0,0,0,1,0,0,1,0,0,0,0,0,1
9986,1571,166,38382.39531456494,16.69627490540902,898991,262.84058787476295,2024,10,23,0,0,0,1,0,1,0,0,0,0,0,1,0
10016,1512,450,19961.189512404697,2.1849517596151267,838089,180.01662192271624,2025,3,26,1,0,0,0,0,1,0,0,0,0,0,0,1
9989,363,64,52651.06952898436,28.894549567412,403262,307.6109612307331,2025,3,25,0,0,1,0,0,1,0,0,0,0,1,0,0
10105,1748,321,32828.22594542323,27.198764124130903,640666,242.9814959467235,2025,6,7,0,0,0,0,0,0,1,0,0,0,0,0,1
10045,869,295,27295.84010131168,23.49905470432272,428303,201.0316880877513,2025,3,22,0,0,0,0,0,1,0,0,0,0,1,0,0
10088,303,137,39217.22748093527,5.164561014271584,442825,245.01589807579077,2025,4,8,0,0,0,0,1,1,0,0,0,1,0,0,0
10040,1411,197,41699.401293213865,21.31999744645881,760442,276.5429236871786,2024,11,19,0,0,0,0,1,0,0,1,0,1,0,0,0
9892,1858,0,48579.586190212445,18.436402085055143,337417,317.0085870688928,2024,9,21,0,0,0,1,0,0,0,0,0,0,0,0,0
9964,1057,273,52035.057227593854,15.418477712739906,296890,320.0966685507082,2025,4,9,0,0,1,0,0,0,0,0,1,0,0,0,0
9933,1679,392,54080.36485519116,14.803785185324845,169280,342.3136502002864,2025,1,27,0,0,1,0,0,1,0,0,0,0,0,0,0
10117,1985,423,30954.18492201564,24.35755043191957,30387,240.03529982077907,2024,7,5,0,0,0,1,0,0,1,0,1,0,0,0,0
9844,988,120,56034.502864021626,18.34772668383842,395947,334.5113583285996,2024,12,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10014,1973,314,26129.029302005685,15.282484573262208,301206,214.67059138325263,2024,6,12,0,1,0,0,0,0,0,0,0,0,0,0,1
9871,1081,159,50622.00036262961,9.262595309188573,261102,311.4033332861907,2025,2,10,0,1,0,0,0,0,0,1,0,0,0,0,1
9990,1727,443,46500.52193232133,15.956438720253088,546342,308.5767505770248,2025,4,22,0,1,0,0,0,0,1,0,0,0,0,0,0
10059,0,234,29933.948522277384,23.18197484784641,667400,218.7498576108297,2024,6,9,0,0,0,0,0,0,0,1,0,0,0,0,0
10013,1289,349,32390.01675996618,3.3918766869650048,668942,233.02843811059836,2024,7,12,0,0,0,0,1,0,1,0,0,0,0,0,1
10092,538,93,57194.83937734679,15.628226522192133,222054,333.07561664841535,2024,9,16,0,1,0,0,0,1,0,0,1,0,0,0,0
9827,1049,306,34903.71324108006,9.719632012318524,943247,239.0461960557358,2025,2,7,0,0,0,0,1,0,0,0,1,0,0,0,0
9947,909,309,44923.68143290554,26.455168293792333,534495,284.55627350016005,2024,7,31,1,0,0,0,0,0,0,1,1,0,0,0,0
10015,861,476,45600.11760900411,10.877844724549057,247925,290.14495763572404,2024,10,10,0,0,0,0,0,0,1,0,0,0,0,0,1
10034,1771,309,57171.42120904085,14.350286031903888,29744,357.5674815334627,2025,5,13,0,0,0,0,0,0,1,0,0,0,0,0,0
9990,1241,311,43926.44525885491,12.12635447626836,316212,285.8193905426374,2024,8,14,1,0,0,0,0,0,0,1,0,0,0,0,0
10011,471,498,34358.67486670533,3.235338985232083,149522,230.80098752578724,2025,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0
10117,987,387,41644.81639961594,13.819453789566436,5308,272.66494108567366,2025,5,28,0,0,1,0,0,0,1,0,1,0,0,0,0
10020,1011,62,49443.94350578832,11.461816480199396,668096,303.75540293094787,2025,2,19,0,0,0,1,0,0,0,0,0,0,0,0,1
10070,0,399,0.0,4.568031974986671,553421,285.8221544811945,2024,12,27,0,0,1,0,0,0,0,1,0,0,0,1,0
9947,1808,295,53900.38151882338,5.148444492837798,49411,342.08805311504534,2025,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
9938,1011,484,23927.313007074485,9.933223937001014,129775,190.28214847009443,2024,12,14,0,0,0,0,1,0,1,0,0,0,0,0,1
10011,351,437,39193.47153040407,24.593135921475216,758910,250.4838981337649,2024,10,8,0,0,1,0,0,0,0,1,1,0,0,0,0
9937,438,58,45516.6356568969,16.746710724312777,334598,274.89040506040686,2024,9,16,0,0,0,0,0,1,0,0,0,1,0,0,0
9977,783,484,37815.48035460855,13.139421286520935,477226,252.0428979546027,2025,1,31,0,0,0,0,1,0,0,1,0,0,0,0,0
10023,527,459,26681.53833408586,9.42603339840844,22895,194.96156313381087,2024,7,23,0,0,0,0,1,0,0,1,0,0,0,0,0
9959,1154,479,42478.1772561333,8.88787387979414,314594,280.2221327224895,2024,7,9,0,0,1,0,0,0,0,0,0,1,0,0,0
9978,561,260,16973.016593945344,8.654192266741708,159164,146.12001018303712,2025,5,20,0,0,0,0,0,0,0,1,0,0,0,1,0
9985,1457,318,47988.80777745896,15.542061511129928,836251,308.77827117443286,2025,2,7,0,1,0,0,0,0,0,1,0,0,0,0,0
9875,989,411,48887.01487231602,17.384456070913785,810828,305.9945002279672,2024,7,14,0,0,0,0,1,0,1,0,0,0,0,0,0
10125,229,425,58244.50555224704,13.088704839261728,3991,338.5915573538927,2024,6,22,1,0,0,0,0,0,0,0,0,0,1,0,0
9861,1249,163,22224.31050889574,2.15319902552433,863040,180.4255319272464,2025,3,20,0,0,0,0,0,0,0,1,0,0,0,0,0
9849,819,457,52461.31884566253,13.65465148692663,500881,320.5789819357788,2024,10,14,0,0,0,0,1,0,1,0,0,0,1,0,0
9927,878,439,34779.4001271975,5.448573550268554,139509,238.32803736067635,2025,5,27,0,0,0,0,1,1,0,0,0,0,0,1,0
10034,1119,267,60132.03054022149,29.518902532873177,628354,359.5973573670899,2024,8,10,0,0,1,0,0,0,1,0,0,0,1,0,0
10020,549,330,42929.88278377409,2.5411494901439964,216332,269.7102848958156,2024,10,12,0,1,0,0,0,0,0,1,0,0,0,0,1
9992,772,269,15838.270409862933,13.033507555142815,137435,144.6243718178958,2024,7,31,0,0,0,0,0,0,0,0,0,1,0,0,0
9929,1592,108,34005.94735554854,6.342239630422805,853086,241.27474338633155,2025,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0
10015,599,259,57025.81654060904,18.944510735708377,310838,335.7790811610614,2024,11,9,0,1,0,0,0,1,0,0,0,0,1,0,0
10032,1572,348,0.0,27.341020460658,575197,277.42100020394605,2024,7,11,0,0,1,0,0,0,1,0,0,0,1,0,0
10061,1681,80,50015.11171658395,15.949335640978903,375410,318.48672033043994,2025,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0
10030,1098,123,38118.59080179776,6.066933554729591,678079,252.9574555976959,2025,3,22,0,0,0,0,1,0,1,0,0,0,1,0,0
10101,350,73,59023.93388814443,21.10770843219453,500520,338.17087224081126,2025,2,13,1,0,0,0,0,0,1,0,0,0,1,0,0
10046,1972,71,48535.0172765468,21.80783434601752,50150,316.2774397351126,2024,9,7,0,1,0,0,0,1,0,0,1,0,0,0,0
9984,1426,0,34596.88903253062,6.519273215184665,904315,247.08011963773603,2024,7,2,0,0,0,1,0,0,0,1,0,0,0,0,1
9989,1201,73,48899.71903839305,25.038311683339924,822147,304.48277288867024,2025,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0
10154,1977,354,25596.841961987917,11.770407176535818,37235,213.6472737054939,2025,5,6,0,0,1,0,0,0,1,0,1,0,0,0,0
9956,1536,454,36406.69389616522,15.736390844168351,690203,257.7181613851921,2024,9,1,0,0,0,0,1,1,0,0,0,1,0,0,0
9997,884,70,25019.94923644581,21.62222234353804,835332,186.4424765567164,2024,12,13,0,0,1,0,0,0,0,0,0,1,0,0,0
9904,1903,114,24210.42237408868,29.40371022052355,592595,200.41152221532343,2024,8,22,0,1,0,0,0,0,0,1,0,0,0,0,1
10145,1558,408,17493.747550620126,16.058177813231758,445071,169.12466886728438,2025,2,4,0,0,1,0,0,1,0,0,0,0,0,0,1
10064,669,245,17813.592720055523,28.965418602466844,751201,152.12945388423904,2025,5,9,0,0,0,0,1,0,0,0,0,1,0,0,0
9845,863,295,51245.06865785867,7.542139542235688,214890,312.7959778879842,2024,9,19,0,0,0,1,0,0,1,0,0,0,0,0,1
10017,691,91,0.0,17.5708240379381,911342,140.82853697139558,2024,6,30,0,0,0,0,1,0,0,1,0,0,0,0,1
10196,1372,147,56210.25451477594,10.246691329104948,805395,344.2380058945866,2025,5,17,0,0,0,0,1,0,0,1,0,0,0,1,0
10178,1819,115,0.0,29.095841339985448,328649,217.75041918521308,2025,5,13,0,0,1,0,0,1,0,0,0,0,1,0,0
10082,1716,366,45733.558801387735,15.780624463110469,422053,303.92774468851565,2024,6,19,0,1,0,0,0,0,0,0,1,0,0,0,0
10096,896,343,46902.69907330683,18.05473894868183,583027,295.0237057349649,2025,5,27,1,0,0,0,0,0,0,0,0,0,1,0,0
9872,335,257,39097.90155982395,11.12945799046267,29140,245.9403644175057,2024,6,23,0,0,0,1,0,0,1,0,0,0,1,0,0
9929,1391,372,35302.57574421839,19.097768337124837,282264,248.4705473817829,2024,10,8,0,1,0,0,0,0,1,0,0,1,0,0,0
10008,1281,232,45351.51723492313,21.91974172512314,311929,291.96142355439736,2024,10,22,0,0,1,0,0,0,0,0,0,0,0,0,0
10165,1718,168,34610.56501511071,24.972018959679573,142364,248.5517351955392,2024,9,23,0,0,0,0,0,0,1,0,0,0,0,1,0
9955,561,267,39073.88314848552,11.728241054196774,207194,250.3158065224793,2025,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0
10091,1287,345,0.0,12.60537950367187,657918,303.5937950054918,2024,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0
10060,1108,258,50978.22023674344,10.318379624152328,786708,316.23311526343423,2024,7,25,1,0,0,0,0,0,0,1,1,0,0,0,0
9902,520,89,21178.35026897685,11.420905192216509,992270,161.90649728100837,2024,9,12,0,0,0,1,0,1,0,0,0,0,0,0,1
10128,1516,170,44369.397591121015,8.897154075069604,244114,290.9298445622818,2025,4,21,0,0,1,0,0,0,0,1,0,1,0,0,0
10033,1017,463,18135.4633942682,8.675193982036342,421472,163.21344387514884,2024,12,16,0,0,0,0,1,0,0,1,0,0,0,1,0
10032,942,343,18965.68649216064,9.713695704010448,71998,163.7708162019611,2025,1,21,1,0,0,0,0,0,0,0,0,0,0,0,1
10121,1817,317,35072.979176155066,11.484881261478687,935041,254.76500933146505,2024,11,27,0,0,0,1,0,0,0,0,0,0,1,0,0
10114,0,407,28401.93334819249,6.878392084563735,678492,225.25419852017757,2025,2,19,0,1,0,0,0,1,0,0,1,0,0,0,0
9983,224,151,40952.8043583975,13.055482995822494,770540,251.5340680216918,2025,3,15,0,0,0,0,1,1,0,0,0,1,0,0,0
10055,1683,322,43391.121980740434,20.310638841883627,523976,291.42013598303254,2024,8,1,0,1,0,0,0,0,0,1,0,0,0,0,1
9865,547,224,49110.096548622765,8.51599527044247,640161,296.1832782285211,2024,12,9,0,0,0,1,0,0,0,1,1,0,0,0,0
9946,1531,0,17812.39114092105,10.232714306859767,52119,165.89477648738065,2025,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0
10104,912,331,24933.768943769952,16.37233306739754,306653,191.5608333583753,2024,6,14,1,0,0,0,0,1,0,0,0,0,1,0,0
9998,394,168,45230.99082224152,21.51342250660949,211283,274.9959215218132,2024,10,16,1,0,0,0,0,1,0,0,0,0,0,0,0
10010,1716,128,45220.37642316057,18.119322268035795,956573,297.0425899129569,2025,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
10001,1089,0,34809.1228060372,29.537132191680456,298720,235.966259889626,2025,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0
9900,0,438,54248.44680054006,22.590404612201404,652777,339.63416391872533,2024,9,3,0,0,0,0,1,1,0,0,0,0,0,0,1
10067,1272,110,35026.25037590931,20.751339611145685,884846,241.33845458856243,2024,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1
10063,1036,367,50474.49952950946,29.53424846674205,910670,314.5098692306962,2024,7,30,0,0,0,0,0,1,0,0,0,0,1,0,0
9841,521,437,26733.777731760598,13.204945205590056,715031,193.77831024270847,2024,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0
10153,1341,289,27622.517101337267,27.70767577300154,705823,211.14384707493997,2025,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0
9967,0,184,46719.06733573176,2.830264419126523,136268,304.50291947468514,2024,6,16,0,0,1,0,0,0,0,0,1,0,0,0,0
9896,1182,121,30245.27468179218,18.719030902790465,235159,216.5495960582976,2025,1,12,0,0,0,1,0,0,0,1,0,0,1,0,0
10011,658,425,38854.61781833087,25.88873189621137,529037,253.95662914421743,2024,6,26,0,0,0,0,1,0,0,0,1,0,0,0,0
9882,1123,333,41880.50494274797,11.661977320908877,477342,273.96102365774664,2025,4,10,0,0,1,0,0,0,0,0,0,1,0,0,0
9917,1211,166,19889.01628932703,29.419023172813155,960932,169.10592868698376,2024,8,26,0,1,0,0,0,0,1,0,1,0,0,0,0
9863,372,282,57005.590361391085,4.981019594481232,434896,331.38552450968643,2024,11,26,0,0,1,0,0,1,0,0,0,1,0,0,0
9973,210,207,33451.73876745507,28.143024391280463,568795,216.8397915269982,2024,11,2,0,0,0,0,1,0,1,0,0,1,0,0,0
10089,536,272,22100.508505864585,9.381626530342778,857762,170.64867179302783,2025,4,16,1,0,0,0,0,1,0,0,0,0,1,0,0
9868,780,82,42781.49386315945,21.352286825151907,362334,267.92653530593105,2024,9,22,0,0,1,0,0,0,1,0,0,0,0,0,0
9940,1489,0,16205.436329676371,9.055790722456198,926019,160.0749529750439,2024,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0
10006,1266,188,51751.87619613603,15.62488339447898,685206,321.11166966558,2024,11,22,1,0,0,0,0,1,0,0,1,0,0,0,0
10124,1962,502,16454.706660579574,18.556346571183884,825645,172.67595670670488,2024,9,2,0,0,1,0,0,1,0,0,0,0,0,0,1
10051,1252,0,18406.862842755465,3.001011202754955,19400,167.85235026829713,2025,4,19,0,0,1,0,0,0,0,1,0,0,0,1,0
9927,385,305,16282.30290844229,14.95001796132966,174903,140.3463426739541,2024,7,13,0,0,1,0,0,0,0,1,0,0,0,0,1
10059,213,198,0.0,29.103057314995056,428320,262.01179046052243,2025,3,27,0,0,0,0,0,0,0,1,1,0,0,0,0
10071,1749,349,54613.408055453074,14.96483850897378,528885,346.00979413625475,2024,7,25,0,1,0,0,0,0,0,0,0,0,0,0,0
10015,1185,156,0.0,14.374620593269302,31214,154.38565933109837,2024,9,11,0,1,0,0,0,0,0,1,0,0,0,1,0
9902,481,480,19965.412419984816,29.134732615877244,445855,162.23800652194535,2024,11,22,0,1,0,0,0,0,1,0,0,0,0,0,0
9997,320,0,56763.28104386192,17.267492699420576,856190,329.5491657169375,2025,1,20,1,0,0,0,0,0,1,0,0,0,0,0,0
10064,895,310,22970.602015062334,27.38828430651552,821551,181.44387772050604,2024,6,20,0,0,1,0,0,0,0,0,0,1,0,0,0
10021,462,371,45516.494572433534,5.09739403978577,926493,281.1195506493493,2024,8,22,0,0,0,1,0,0,0,0,0,0,0,1,0
9873,1621,483,16561.63087665867,9.784579056070566,231454,165.68479926328433,2024,8,9,0,1,0,0,0,0,1,0,0,0,0,1,0
10136,340,223,54671.295066014405,12.168049509187371,839807,320.2387942919513,2024,12,14,1,0,0,0,0,0,1,0,1,0,0,0,0
10016,222,314,35021.58741982828,16.423437184377946,27767,226.5102408325138,2024,12,18,0,0,0,1,0,0,1,0,0,0,0,0,1
9826,487,289,24405.651294130825,11.91979522211755,302239,179.59602107425252,2025,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0
9985,1319,110,43466.28330486224,7.5867588352336925,905577,281.50984429529694,2024,9,29,0,0,0,1,0,1,0,0,0,0,0,0,0
9924,1976,65,28228.83445848246,13.343987415802763,420250,219.8731736765701,2025,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1
9869,281,448,50978.90239281797,25.072363783415643,837055,304.29280283437384,2024,9,10,0,0,0,1,0,0,1,0,0,0,0,0,0
10087,1625,463,37275.88468911619,8.029378771292436,372796,264.1829144018916,2025,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0
10023,1807,488,35257.44403264721,22.30694452891549,422246,257.8912206811626,2025,6,4,0,0,0,0,1,0,0,0,0,0,0,0,1
9921,1673,88,18391.360216578832,26.61020554579913,768241,168.66596054894617,2024,12,11,0,0,0,0,0,0,0,0,0,0,1,0,0
10246,0,152,51804.79763686502,9.217012023175569,352959,325.98038506203807,2024,10,19,0,1,0,0,0,0,0,1,0,0,0,1,0
9995,350,473,38256.26886243959,21.83708401423795,665651,246.58361375874568,2024,7,20,0,0,0,1,0,0,0,1,0,1,0,0,0
9823,1738,428,26590.576146670566,6.989690211931956,258890,213.7717157543717,2024,8,13,1,0,0,0,0,0,0,1,1,0,0,0,0
9983,458,110,42516.85701281861,22.0783928972776,821616,262.22500905744016,2025,4,10,0,0,1,0,0,0,0,1,1,0,0,0,0
10082,805,180,27568.892807260945,14.9855567017484,243327,199.435253294082,2024,8,22,1,0,0,0,0,0,0,0,0,0,1,0,0
9956,1180,459,43041.82871758385,4.885521987462532,643288,282.96698058280805,2024,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0
10033,1090,406,0.0,21.936756347675026,182345,332.2220955530265,2024,7,6,0,0,1,0,0,0,0,1,0,0,0,0,1
9982,0,411,56551.11330996004,27.93416670871045,572555,350.4877357557492,2024,6,11,0,0,0,1,0,0,0,0,0,1,0,0,0
10117,1810,467,20285.57647260719,16.985855303315336,93741,187.4862214882048,2024,8,10,0,0,0,0,0,0,1,0,0,1,0,0,0
10048,0,62,22426.87312571063,14.447538130540876,893063,189.7454255932099,2025,4,23,0,0,0,1,0,0,1,0,0,0,0,0,1
9931,1306,427,38937.77733214573,23.256216816275945,596753,265.1036351865265,2024,8,4,0,1,0,0,0,1,0,0,0,0,0,0,1
10015,1415,469,59492.481747646,6.899919885774436,72324,365.042485739632,2024,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0
9994,1791,490,22130.137315428798,8.845053812137289,311933,195.6103404608766,2024,10,15,0,0,0,0,0,0,1,0,1,0,0,0,0
10068,507,393,15840.57196696953,18.01770843606143,844109,142.60779578800333,2025,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
10006,1219,428,41759.511858220045,21.44525652025821,266740,277.3194704670165,2024,7,28,0,0,0,1,0,1,0,0,0,1,0,0,0
10197,1108,468,28160.94658833309,25.25688400815474,252299,212.9834323716136,2024,7,14,0,0,0,0,1,1,0,0,0,1,0,0,0
9986,490,0,59004.85421841088,6.685439449807648,641768,343.87542031138173,2025,3,18,0,1,0,0,0,1,0,0,0,0,0,1,0
9902,279,371,54355.873715518406,11.916051408452269,124124,319.02779676183087,2024,11,15,0,0,0,0,1,0,1,0,0,0,1,0,0
9985,685,314,0.0,9.297630271119408,371248,337.6583617106269,2025,5,23,1,0,0,0,0,0,0,0,0,0,1,0,0
10024,1246,119,49938.15762248525,12.423323874569457,311543,311.1249414585847,2024,7,9,0,0,0,0,1,0,0,1,0,0,1,0,0
9877,0,0,37434.3436572239,20.55858442229276,936026,248.1953017393396,2024,9,6,1,0,0,0,0,1,0,0,0,0,1,0,0
